cotId,name,area,detail_url,page_no
79591de6-162e-4284-80dc-65c602839323,해피초원목장,강원특별자치도 춘천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=79591de6-162e-4284-80dc-65c602839323,4
b885e158-86a6-4a37-87c5-a6a31d511dd2,월정교,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=b885e158-86a6-4a37-87c5-a6a31d511dd2,4
2f0f091c-d04f-48f5-af31-b8d4ed52263d,비둘기낭 폭포 (한탄강 유네스코 세계지질공원),경기도 포천시,https://access.visitkorea.or.kr/ms/detail.do?cotId=2f0f091c-d04f-48f5-af31-b8d4ed52263d,4
df4c4a6f-eee8-4960-8687-0984487847eb,부산영화체험박물관,부산 중구,https://access.visitkorea.or.kr/ms/detail.do?cotId=df4c4a6f-eee8-4960-8687-0984487847eb,4
07990e3a-fd1c-4435-a902-858bac5bb497,세운상가,서울 종로구,https://access.visitkorea.or.kr/ms/detail.do?cotId=07990e3a-fd1c-4435-a902-858bac5bb497,4
aef22d7f-608f-4c7a-a24e-a483dd45cb2c,퍼스트가든,경기도 파주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=aef22d7f-608f-4c7a-a24e-a483dd45cb2c,5
1ecd6c86-acb0-449d-b930-7f9be348d5fe,제주불빛정원,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=1ecd6c86-acb0-449d-b930-7f9be348d5fe,5
89c31e62-c5f3-42bd-a7a0-c834b53a195f,감포항,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=89c31e62-c5f3-42bd-a7a0-c834b53a195f,5
13fa2219-fc0f-4ef3-8655-19b06bb5edfc,경주 감은사지,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=13fa2219-fc0f-4ef3-8655-19b06bb5edfc,5
662e4212-4e10-4942-b516-cfb88826985b,제주 삼성혈,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=662e4212-4e10-4942-b516-cfb88826985b,5
1e693e77-716d-4820-b876-2097633c3d56,만천하 스카이워크,충청북도 단양군,https://access.visitkorea.or.kr/ms/detail.do?cotId=1e693e77-716d-4820-b876-2097633c3d56,5
0a713c4f-5e18-403e-8aef-efc75a01e14d,궁평항,경기도 화성시,https://access.visitkorea.or.kr/ms/detail.do?cotId=0a713c4f-5e18-403e-8aef-efc75a01e14d,5
286e5bec-a373-4908-9242-f54c1c4ad73d,전곡항,경기도 화성시,https://access.visitkorea.or.kr/ms/detail.do?cotId=286e5bec-a373-4908-9242-f54c1c4ad73d,5
e745a303-4e3f-48f4-878f-24db94bcf194,부산 송도해상케이블카,부산 서구,https://access.visitkorea.or.kr/ms/detail.do?cotId=e745a303-4e3f-48f4-878f-24db94bcf194,5
db697a4c-a21e-4802-9ba4-12ed14b6298a,외고산 옹기마을,울산 울주군,https://access.visitkorea.or.kr/ms/detail.do?cotId=db697a4c-a21e-4802-9ba4-12ed14b6298a,6
28c32028-aa3c-483b-a3af-a1a03d3898a3,통일전(경주),경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=28c32028-aa3c-483b-a3af-a1a03d3898a3,6
e09d9228-f5d4-444a-bc2b-77f255d42adf,"서피비치, 서핑(양양)",강원특별자치도 양양군,https://access.visitkorea.or.kr/ms/detail.do?cotId=e09d9228-f5d4-444a-bc2b-77f255d42adf,6
d75d5891-675f-41d1-9ee5-66da6ccf0065,화랑마을,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=d75d5891-675f-41d1-9ee5-66da6ccf0065,6
3076caaf-5bbf-43f2-ae87-73e4e7cb4822,하고수동해변,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=3076caaf-5bbf-43f2-ae87-73e4e7cb4822,6
69ebae25-c213-44c2-ab71-28332b3e9605,다산생태공원,경기도 남양주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=69ebae25-c213-44c2-ab71-28332b3e9605,6
9a57d15a-3d45-4a7e-a426-ef6a378f5d86,경주엑스포대공원,경상북도 경주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=9a57d15a-3d45-4a7e-a426-ef6a378f5d86,6
5574791b-b4c2-409a-8183-8f4e1ab63064,서울로 7017,서울 중구,https://access.visitkorea.or.kr/ms/detail.do?cotId=5574791b-b4c2-409a-8183-8f4e1ab63064,6
b314fcd2-ad71-4af2-8126-8203ba157f9f,모충사,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=b314fcd2-ad71-4af2-8126-8203ba157f9f,6
00a20d4a-1485-4f44-96d4-4b7ecde2ca1e,알파카월드,강원특별자치도 홍천군,https://access.visitkorea.or.kr/ms/detail.do?cotId=00a20d4a-1485-4f44-96d4-4b7ecde2ca1e,7
a83bf8ce-8e36-418b-9e38-128f1bf79625,제주 삼양동 유적,제주특별자치도 제주시,https://access.visitkorea.or.kr/ms/detail.do?cotId=a83bf8ce-8e36-418b-9e38-128f1bf79625,7
e1c15bc5-9d10-4ec5-9b4e-74e17b32eacb,방화동자연휴양림·가족휴가촌,전북특별자치도 장수군,https://access.visitkorea.or.kr/ms/detail.do?cotId=e1c15bc5-9d10-4ec5-9b4e-74e17b32eacb,7
